date,sound_level_mean,lat,lon
2019-12-28,67.88,41.395,2.153
2019-12-29,66.92,41.395,2.153
2019-12-30,67.61,41.395,2.153
2019-12-31,67.58,41.395,2.153
2019-07-01,61.3,41.43,2.161
2019-07-02,61.08,41.43,2.161
2019-07-03,61.22,41.43,2.161
2019-07-04,61.76,41.43,2.161
2019-07-05,61.83,41.43,2.161
2019-07-06,60.68,41.43,2.161
2019-07-07,60.23,41.43,2.161
2019-07-08,59.07,41.43,2.161
2019-07-09,61.05,41.43,2.161
2019-07-10,61.33,41.43,2.161
2019-07-11,61.51,41.43,2.161
2019-07-12,62.0,41.43,2.161
2019-07-13,60.83,41.43,2.161
2019-07-14,60.57,41.43,2.161
2019-07-15,61.9,41.43,2.161
2019-07-16,60.91,41.43,2.161
2019-07-17,60.84,41.43,2.161
2019-07-18,61.34,41.43,2.161
2019-07-19,62.14,41.43,2.161
2019-07-20,60.76,41.43,2.161
2019-07-21,60.22,41.43,2.161
2019-07-22,61.34,41.43,2.161
2019-07-23,61.28,41.43,2.161
2019-07-24,60.47,41.43,2.161
2019-07-25,60.91,41.43,2.161
2019-07-26,61.75,41.43,2.161
2019-07-27,61.83,41.43,2.161
2019-07-28,60.9,41.43,2.161
2019-07-29,61.84,41.43,2.161
2019-07-30,61.79,41.43,2.161
2019-07-31,60.28,41.43,2.161
2019-08-01,60.18,41.43,2.161
2019-08-02,60.52,41.43,2.161
2019-08-03,58.78,41.43,2.161
2019-09-02,63.95,41.43,2.161
2019-09-03,61.25,41.43,2.161
2019-09-04,59.85,41.43,2.161
2019-09-05,61.93,41.43,2.161
2019-09-06,63.48,41.43,2.161
2019-09-07,65.79,41.43,2.161
2019-09-08,65.09,41.43,2.161
2019-09-09,61.94,41.43,2.161
2019-09-10,62.18,41.43,2.161
2019-09-11,63.3,41.43,2.161
2019-09-12,62.11,41.43,2.161
2019-09-13,66.7,41.43,2.161
2019-09-14,72.94,41.43,2.161
2019-09-15,73.73,41.43,2.161
2019-09-16,60.08,41.43,2.161
2019-09-17,60.74,41.43,2.161
2019-09-18,61.91,41.43,2.161
2019-09-19,61.35,41.43,2.161
2019-09-20,62.15,41.43,2.161
2019-09-21,61.97,41.43,2.161
2019-09-22,61.62,41.43,2.161
2019-09-23,61.65,41.43,2.161
2019-09-24,60.51,41.43,2.161
2019-09-25,60.62,41.43,2.161
2019-09-26,61.55,41.43,2.161
2019-09-27,62.24,41.43,2.161
2019-09-28,61.94,41.43,2.161
2019-09-29,61.17,41.43,2.161
2019-09-30,61.0,41.43,2.161
2019-10-01,60.45,41.43,2.161
2019-10-02,60.99,41.43,2.161
2019-10-03,61.52,41.43,2.161
2019-10-04,62.38,41.43,2.161
2019-10-05,64.43,41.43,2.161
2019-10-06,61.18,41.43,2.161
2019-10-07,60.33,41.43,2.161
2019-10-08,60.63,41.43,2.161
2019-10-09,60.59,41.43,2.161
2019-10-10,61.42,41.43,2.161
2019-10-11,62.08,41.43,2.161
2019-10-12,61.69,41.43,2.161
2019-10-13,61.65,41.43,2.161
2019-10-14,60.9,41.43,2.161
2019-10-15,62.37,41.43,2.161
2019-10-16,61.42,41.43,2.161
2019-10-17,60.85,41.43,2.161
2019-10-18,61.99,41.43,2.161
2019-10-19,59.48,41.43,2.161
2019-10-21,62.19,41.43,2.161
2019-10-22,59.83,41.43,2.161
2019-10-23,63.71,41.43,2.161
2019-10-24,60.95,41.43,2.161
2019-10-25,62.36,41.43,2.161
2019-10-26,62.17,41.43,2.161
2019-10-27,60.82,41.43,2.161
2019-10-28,60.64,41.43,2.161
2019-10-29,60.37,41.43,2.161
2019-10-30,61.27,41.43,2.161
2019-10-31,61.64,41.43,2.161
2019-11-01,60.3,41.43,2.161
2019-11-02,60.61,41.43,2.161
2019-11-03,61.05,41.43,2.161
2019-11-04,60.76,41.43,2.161
2019-11-05,59.74,41.43,2.161
2019-11-06,61.68,41.43,2.161
2019-11-07,60.4,41.43,2.161
2019-11-08,62.02,41.43,2.161
2019-11-09,60.73,41.43,2.161
2019-11-10,60.65,41.43,2.161
2019-11-11,59.8,41.43,2.161
2019-11-12,59.88,41.43,2.161
2019-11-13,60.64,41.43,2.161
2019-11-14,61.5,41.43,2.161
2019-11-15,62.48,41.43,2.161
2019-11-16,60.55,41.43,2.161
2019-11-17,59.95,41.43,2.161
2019-11-18,60.49,41.43,2.161
2019-11-19,60.24,41.43,2.161
2019-11-20,60.83,41.43,2.161
2019-11-21,60.53,41.43,2.161
2019-11-22,61.5,41.43,2.161
2019-11-23,61.92,41.43,2.161
2019-11-24,61.2,41.43,2.161
2019-11-25,60.21,41.43,2.161
2019-11-26,60.15,41.43,2.161
2019-11-27,60.26,41.43,2.161
2019-11-28,60.5,41.43,2.161
2019-11-29,61.78,41.43,2.161
2019-11-30,61.84,41.43,2.161
2019-12-01,60.89,41.43,2.161
2019-12-02,60.16,41.43,2.161
2019-12-03,60.46,41.43,2.161
2019-12-04,62.6,41.43,2.161
2019-12-05,62.46,41.43,2.161
2019-12-06,61.65,41.43,2.161
2019-12-07,60.14,41.43,2.161
2019-12-08,60.74,41.43,2.161
2019-12-09,60.92,41.43,2.161
2019-12-10,60.12,41.43,2.161
2019-12-11,60.31,41.43,2.161
2019-12-12,62.6,41.43,2.161
2019-12-13,62.33,41.43,2.161
2019-12-14,64.23,41.43,2.161
2019-12-15,62.17,41.43,2.161
2019-12-16,60.81,41.43,2.161
2019-12-17,60.04,41.43,2.161
2019-12-18,60.91,41.43,2.161
2019-12-19,61.57,41.43,2.161
2019-12-20,62.92,41.43,2.161
2019-12-21,61.87,41.43,2.161
2019-12-22,61.11,41.43,2.161
2019-12-23,64.45,41.43,2.161
2019-12-24,60.57,41.43,2.161
2019-12-25,58.54,41.43,2.161
2019-12-26,59.42,41.43,2.161
2019-12-27,61.64,41.43,2.161
2019-12-28,60.79,41.43,2.161
2019-12-29,60.53,41.43,2.161
2019-12-30,62.28,41.43,2.161
2019-12-31,60.52,41.43,2.161
2019-07-01,63.68,41.415,2.201
2019-07-02,63.51,41.415,2.201
2019-07-03,62.72,41.415,2.201
2019-07-04,63.08,41.415,2.201
2019-07-05,62.96,41.415,2.201
2019-07-06,62.07,41.415,2.201
2019-07-07,61.06,41.415,2.201
2019-07-08,63.19,41.415,2.201
2019-07-09,63.2,41.415,2.201
2019-07-10,62.59,41.415,2.201
2019-07-11,62.89,41.415,2.201
2019-07-12,63.18,41.415,2.201
2019-07-13,62.2,41.415,2.201
2019-07-14,61.08,41.415,2.201
2019-07-15,62.54,41.415,2.201
2019-07-16,62.3,41.415,2.201
2019-07-17,62.84,41.415,2.201
2019-07-18,63.2,41.415,2.201
2019-07-19,63.86,41.415,2.201
2019-07-20,62.32,41.415,2.201
2019-07-21,62.16,41.415,2.201
2019-07-22,63.73,41.415,2.201
2019-07-23,62.67,41.415,2.201
2019-07-24,63.43,41.415,2.201
2019-07-25,63.18,41.415,2.201
2019-07-26,63.8,41.415,2.201
2019-07-27,62.59,41.415,2.201
2019-07-28,60.56,41.415,2.201
2019-07-29,62.4,41.415,2.201
2019-07-30,62.79,41.415,2.201
2019-07-31,62.68,41.415,2.201
2019-08-01,62.69,41.415,2.201
2019-08-02,62.51,41.415,2.201
2019-08-03,60.97,41.415,2.201
2019-08-04,59.96,41.415,2.201
2019-08-05,61.91,41.415,2.201
2019-08-06,61.58,41.415,2.201
2019-08-07,62.36,41.415,2.201
2019-08-08,62.51,41.415,2.201
2019-08-09,62.14,41.415,2.201
2019-08-10,61.2,41.415,2.201
2019-08-11,60.45,41.415,2.201
2019-08-12,62.28,41.415,2.201
2019-08-13,61.0,41.415,2.201
2019-08-14,62.1,41.415,2.201
2019-08-15,60.05,41.415,2.201
2019-08-16,61.55,41.415,2.201
2019-08-17,60.65,41.415,2.201
2019-08-18,60.37,41.415,2.201
2019-08-19,62.46,41.415,2.201
2019-08-20,61.08,41.415,2.201
2019-08-21,61.33,41.415,2.201
2019-08-22,61.88,41.415,2.201
2019-08-23,61.73,41.415,2.201
2019-08-24,60.5,41.415,2.201
2019-08-25,60.47,41.415,2.201
2019-08-26,61.91,41.415,2.201
2019-08-27,62.57,41.415,2.201
2019-08-28,62.62,41.415,2.201
2019-08-29,62.49,41.415,2.201
2019-08-30,62.87,41.415,2.201
2019-08-31,61.45,41.415,2.201
2019-09-01,60.41,41.415,2.201
2019-09-02,62.28,41.415,2.201
2019-09-03,62.96,41.415,2.201
2019-09-04,63.01,41.415,2.201
2019-09-05,62.89,41.415,2.201
2019-09-06,63.16,41.415,2.201
2019-09-07,61.19,41.415,2.201
2019-09-08,62.25,41.415,2.201
2019-09-09,63.05,41.415,2.201
2019-09-10,66.15,41.415,2.201
2019-09-11,63.6,41.415,2.201
2019-09-12,63.1,41.415,2.201
2019-09-13,63.27,41.415,2.201
2019-09-14,62.52,41.415,2.201
2019-09-15,61.36,41.415,2.201
2019-09-16,63.32,41.415,2.201
2019-09-17,62.24,41.415,2.201
2019-09-18,63.76,41.415,2.201
2019-09-19,63.26,41.415,2.201
2019-09-20,63.16,41.415,2.201
2019-09-21,63.35,41.415,2.201
2019-09-22,61.93,41.415,2.201
2019-09-23,62.98,41.415,2.201
2019-09-24,61.47,41.415,2.201
2019-09-25,63.18,41.415,2.201
2019-09-26,63.06,41.415,2.201
2019-09-27,64.03,41.415,2.201
2019-09-28,62.19,41.415,2.201
2019-09-29,61.49,41.415,2.201
2019-09-30,62.94,41.415,2.201
2019-10-01,62.82,41.415,2.201
2019-10-02,62.58,41.415,2.201
2019-10-03,63.12,41.415,2.201
2019-10-04,64.21,41.415,2.201
2019-10-05,62.28,41.415,2.201
2019-10-06,61.05,41.415,2.201
2019-10-07,62.37,41.415,2.201
2019-10-08,62.51,41.415,2.201
2019-10-09,62.63,41.415,2.201
2019-10-10,63.13,41.415,2.201
2019-10-11,63.4,41.415,2.201
2019-10-12,62.18,41.415,2.201
2019-10-13,61.46,41.415,2.201
2019-10-14,62.78,41.415,2.201
2019-10-15,63.93,41.415,2.201
2019-10-16,62.16,41.415,2.201
2019-10-17,62.62,41.415,2.201
2019-10-18,61.11,41.415,2.201
2019-10-19,63.21,41.415,2.201
2019-10-20,60.72,41.415,2.201
2019-10-21,62.58,41.415,2.201
2019-10-22,53.68,41.415,2.201
2019-10-23,66.64,41.415,2.201
2019-10-24,63.62,41.415,2.201
2019-10-25,63.45,41.415,2.201
2019-10-26,62.49,41.415,2.201
2019-10-27,61.35,41.415,2.201
2019-10-28,62.7,41.415,2.201
2019-10-29,63.3,41.415,2.201
2019-10-30,62.88,41.415,2.201
2019-10-31,63.4,41.415,2.201
2019-11-01,61.53,41.415,2.201
2019-11-02,61.57,41.415,2.201
2019-11-03,60.87,41.415,2.201
2019-11-04,61.68,41.415,2.201
2019-11-05,61.62,41.415,2.201
2019-11-06,62.82,41.415,2.201
2019-11-07,62.41,41.415,2.201
2019-11-08,62.3,41.415,2.201
2019-11-09,62.06,41.415,2.201
2019-11-10,61.84,41.415,2.201
2019-11-11,62.28,41.415,2.201
2019-11-12,62.0,41.415,2.201
2019-11-13,62.45,41.415,2.201
2019-11-14,64.04,41.415,2.201
2019-11-15,63.82,41.415,2.201
2019-11-16,62.43,41.415,2.201
2019-11-17,61.25,41.415,2.201
2019-11-18,62.36,41.415,2.201
2019-11-19,62.44,41.415,2.201
2019-11-20,62.98,41.415,2.201
2019-11-21,62.95,41.415,2.201
2019-11-22,63.97,41.415,2.201
2019-11-23,64.7,41.415,2.201
2019-11-24,61.63,41.415,2.201
2019-11-25,62.44,41.415,2.201
2019-11-26,62.58,41.415,2.201
2019-11-27,62.42,41.415,2.201
2019-11-28,62.62,41.415,2.201
2019-11-29,63.33,41.415,2.201
2019-11-30,63.18,41.415,2.201
2019-12-01,61.68,41.415,2.201
2019-12-02,63.11,41.415,2.201
2019-12-03,63.27,41.415,2.201
2019-12-04,66.39,41.415,2.201
2019-12-05,65.42,41.415,2.201
2019-12-06,62.77,41.415,2.201
2019-12-07,62.5,41.415,2.201
2019-12-08,61.52,41.415,2.201
2019-12-09,62.45,41.415,2.201
2019-12-10,62.9,41.415,2.201
2019-12-11,63.08,41.415,2.201
2019-12-12,63.47,41.415,2.201
2019-12-13,65.09,41.415,2.201
2019-12-14,63.49,41.415,2.201
2019-12-15,61.78,41.415,2.201
2019-12-16,62.89,41.415,2.201
2019-12-17,63.02,41.415,2.201
2019-12-18,63.08,41.415,2.201
2019-12-19,63.59,41.415,2.201
2019-12-20,64.85,41.415,2.201
2019-12-21,64.35,41.415,2.201
2019-12-22,62.26,41.415,2.201
2019-12-23,62.6,41.415,2.201
2019-12-24,62.15,41.415,2.201
2019-12-25,60.99,41.415,2.201
2019-12-26,60.43,41.415,2.201
2019-12-27,62.06,41.415,2.201
2019-12-28,62.38,41.415,2.201
2019-12-29,61.13,41.415,2.201
2019-12-30,62.24,41.415,2.201
2019-12-31,62.59,41.415,2.201
2019-07-01,63.25,41.417,2.199
2019-07-02,62.66,41.417,2.199
2019-07-03,62.26,41.417,2.199
2019-07-04,62.16,41.417,2.199
2019-07-05,62.52,41.417,2.199
2019-07-06,61.03,41.417,2.199
2019-07-07,60.25,41.417,2.199
2019-07-08,62.52,41.417,2.199
2019-07-09,62.06,41.417,2.199
2019-07-10,62.02,41.417,2.199
2019-07-11,61.9,41.417,2.199
2019-07-12,62.95,41.417,2.199
2019-07-13,60.84,41.417,2.199
2019-07-14,59.85,41.417,2.199
2019-07-15,62.09,41.417,2.199
2019-07-16,62.55,41.417,2.199
2019-07-17,62.48,41.417,2.199
2019-07-18,62.51,41.417,2.199
2019-07-19,62.56,41.417,2.199
2019-07-20,61.13,41.417,2.199
2019-07-21,60.87,41.417,2.199
2019-07-22,62.78,41.417,2.199
2019-07-23,62.32,41.417,2.199
2019-07-24,62.41,41.417,2.199
2019-07-25,62.38,41.417,2.199
2019-07-26,62.48,41.417,2.199
2019-07-27,61.5,41.417,2.199
2019-07-28,60.04,41.417,2.199
2019-07-29,61.94,41.417,2.199
2019-07-30,62.47,41.417,2.199
2019-07-31,62.1,41.417,2.199
2019-08-01,62.13,41.417,2.199
2019-08-02,61.68,41.417,2.199
2019-08-03,60.59,41.417,2.199
2019-08-04,59.68,41.417,2.199
2019-08-05,61.42,41.417,2.199
2019-08-06,61.28,41.417,2.199
2019-08-07,61.73,41.417,2.199
2019-08-08,61.89,41.417,2.199
2019-08-09,62.3,41.417,2.199
2019-08-10,60.72,41.417,2.199
2019-08-11,59.6,41.417,2.199
2019-08-12,62.41,41.417,2.199
2019-08-13,60.82,41.417,2.199
2019-08-14,61.4,41.417,2.199
2019-08-15,59.34,41.417,2.199
2019-08-16,61.45,41.417,2.199
2019-08-17,60.09,41.417,2.199
2019-08-18,59.47,41.417,2.199
2019-08-19,61.7,41.417,2.199
2019-08-20,61.13,41.417,2.199
2019-08-21,60.98,41.417,2.199
2019-08-22,61.52,41.417,2.199
2019-08-23,60.98,41.417,2.199
2019-08-24,60.04,41.417,2.199
2019-08-25,59.43,41.417,2.199
2019-08-26,61.72,41.417,2.199
2019-08-27,62.04,41.417,2.199
2019-08-28,61.85,41.417,2.199
2019-08-29,61.92,41.417,2.199
2019-08-30,61.77,41.417,2.199
2019-08-31,60.6,41.417,2.199
2019-09-01,60.04,41.417,2.199
2019-09-02,61.94,41.417,2.199
2019-09-03,62.58,41.417,2.199
2019-09-04,62.28,41.417,2.199
2019-09-05,62.4,41.417,2.199
2019-09-06,62.33,41.417,2.199
2019-09-07,61.1,41.417,2.199
2019-09-08,60.88,41.417,2.199
2019-09-09,62.46,41.417,2.199
2019-09-10,65.12,41.417,2.199
2019-09-11,61.88,41.417,2.199
2019-09-12,62.26,41.417,2.199
2019-09-13,62.78,41.417,2.199
2019-09-14,61.76,41.417,2.199
2019-09-15,60.8,41.417,2.199
2019-09-16,62.19,41.417,2.199
2019-09-17,62.42,41.417,2.199
2019-09-18,63.29,41.417,2.199
2019-09-19,62.62,41.417,2.199
2019-09-20,62.55,41.417,2.199
2019-09-21,62.35,41.417,2.199
2019-09-22,60.56,41.417,2.199
2019-09-23,62.19,41.417,2.199
2019-09-24,60.78,41.417,2.199
2019-09-25,63.03,41.417,2.199
2019-09-26,62.77,41.417,2.199
2019-09-27,62.64,41.417,2.199
2019-09-28,61.6,41.417,2.199
2019-09-29,60.52,41.417,2.199
2019-09-30,62.22,41.417,2.199
2019-10-01,62.4,41.417,2.199
2019-10-02,62.26,41.417,2.199
2019-10-03,62.64,41.417,2.199
2019-10-04,63.8,41.417,2.199
2019-10-05,61.5,41.417,2.199
2019-10-06,60.59,41.417,2.199
2019-10-07,62.12,41.417,2.199
2019-10-08,62.48,41.417,2.199
2019-10-09,62.49,41.417,2.199
2019-10-10,62.92,41.417,2.199
2019-10-11,62.89,41.417,2.199
2019-10-12,61.29,41.417,2.199
2019-10-13,60.5,41.417,2.199
2019-10-14,62.61,41.417,2.199
2019-10-15,63.7,41.417,2.199
2019-10-16,62.13,41.417,2.199
2019-10-17,62.75,41.417,2.199
2019-10-18,61.93,41.417,2.199
2019-10-19,61.4,41.417,2.199
2019-10-20,60.88,41.417,2.199
2019-10-21,62.37,41.417,2.199
2019-10-22,63.43,41.417,2.199
2019-10-23,64.91,41.417,2.199
2019-10-24,63.37,41.417,2.199
2019-10-25,63.36,41.417,2.199
2019-10-26,61.82,41.417,2.199
2019-10-27,61.25,41.417,2.199
2019-10-28,62.53,41.417,2.199
2019-10-29,62.93,41.417,2.199
2019-10-30,62.93,41.417,2.199
2019-10-31,62.9,41.417,2.199
2019-11-01,60.74,41.417,2.199
2019-11-02,61.27,41.417,2.199
2019-11-03,60.07,41.417,2.199
2019-11-04,62.46,41.417,2.199
2019-11-05,61.98,41.417,2.199
2019-11-06,63.12,41.417,2.199
2019-11-07,62.27,41.417,2.199
2019-11-08,63.44,41.417,2.199
2019-11-09,62.15,41.417,2.199
2019-11-10,62.09,41.417,2.199
2019-11-11,62.75,41.417,2.199
2019-11-12,62.78,41.417,2.199
2019-11-13,62.99,41.417,2.199
2019-11-14,63.75,41.417,2.199
2019-11-15,65.7,41.417,2.199
2019-11-16,67.26,41.417,2.199
2019-11-17,63.32,41.417,2.199
2019-11-18,62.36,41.417,2.199
2019-11-19,62.14,41.417,2.199
2019-11-20,62.98,41.417,2.199
2019-11-21,62.45,41.417,2.199
2019-11-22,63.25,41.417,2.199
2019-11-23,63.31,41.417,2.199
2019-11-24,60.53,41.417,2.199
2019-11-25,62.31,41.417,2.199
2019-11-26,63.15,41.417,2.199
2019-11-27,62.57,41.417,2.199
2019-11-28,62.64,41.417,2.199
2019-11-29,63.35,41.417,2.199
2019-11-30,62.39,41.417,2.199
2019-12-01,61.36,41.417,2.199
2019-12-02,63.08,41.417,2.199
2019-12-03,63.14,41.417,2.199
2019-12-04,65.43,41.417,2.199
2019-12-05,64.96,41.417,2.199
2019-12-06,61.77,41.417,2.199
2019-12-07,61.96,41.417,2.199
2019-12-08,61.24,41.417,2.199
2019-12-09,62.8,41.417,2.199
2019-12-10,63.4,41.417,2.199
2019-12-11,63.01,41.417,2.199
2019-12-12,63.19,41.417,2.199
2019-12-13,63.88,41.417,2.199
2019-12-14,62.35,41.417,2.199
2019-12-15,62.06,41.417,2.199
2019-12-16,62.97,41.417,2.199
2019-12-17,62.45,41.417,2.199
2019-12-18,63.16,41.417,2.199
2019-12-19,63.54,41.417,2.199
2019-12-20,64.43,41.417,2.199
2019-12-21,64.83,41.417,2.199
2019-12-22,62.07,41.417,2.199
2019-12-23,63.05,41.417,2.199
2019-12-24,62.9,41.417,2.199
2019-12-25,61.68,41.417,2.199
2019-12-26,60.13,41.417,2.199
2019-12-27,62.54,41.417,2.199
2019-12-28,62.09,41.417,2.199
2019-12-29,60.76,41.417,2.199
2019-12-30,62.7,41.417,2.199
2019-12-31,62.77,41.417,2.199
2019-07-01,61.2,41.413,2.186
2019-07-02,60.37,41.413,2.186
2019-07-03,60.78,41.413,2.186
2019-07-04,60.3,41.413,2.186
2019-07-05,60.72,41.413,2.186
2019-07-06,60.46,41.413,2.186
2019-07-07,60.29,41.413,2.186
2019-07-08,61.54,41.413,2.186
2019-07-09,60.43,41.413,2.186
2019-07-10,60.77,41.413,2.186
2019-07-11,60.8,41.413,2.186
2019-07-12,61.16,41.413,2.186
2019-07-13,60.28,41.413,2.186
2019-07-14,60.33,41.413,2.186
2019-07-15,60.59,41.413,2.186
2019-07-16,60.02,41.413,2.186
2019-07-17,61.21,41.413,2.186
2019-07-18,60.51,41.413,2.186
2019-07-19,61.16,41.413,2.186
2019-07-20,61.03,41.413,2.186
2019-07-21,60.02,41.413,2.186
2019-07-22,60.35,41.413,2.186
2019-07-23,60.15,41.413,2.186
2019-07-24,60.62,41.413,2.186
2019-07-25,60.46,41.413,2.186
2019-07-26,60.46,41.413,2.186
2019-07-27,62.61,41.413,2.186
2019-07-28,59.69,41.413,2.186
2019-07-29,60.57,41.413,2.186
2019-07-30,60.59,41.413,2.186
2019-07-31,60.51,41.413,2.186
2019-08-01,60.55,41.413,2.186
2019-08-02,60.06,41.413,2.186
2019-08-03,59.31,41.413,2.186
2019-08-04,58.77,41.413,2.186
2019-08-05,59.95,41.413,2.186
2019-08-06,60.04,41.413,2.186
2019-08-07,60.65,41.413,2.186
2019-08-08,60.41,41.413,2.186
2019-08-09,60.02,41.413,2.186
2019-08-10,59.75,41.413,2.186
2019-08-11,59.09,41.413,2.186
2019-08-12,61.8,41.413,2.186
2019-08-13,60.16,41.413,2.186
2019-08-14,60.37,41.413,2.186
2019-08-15,59.35,41.413,2.186
2019-08-16,60.07,41.413,2.186
2019-08-17,59.65,41.413,2.186
2019-08-18,58.92,41.413,2.186
2019-08-19,61.42,41.413,2.186
2019-08-20,60.28,41.413,2.186
2019-08-21,60.52,41.413,2.186
2019-08-22,60.27,41.413,2.186
2019-08-23,60.18,41.413,2.186
2019-08-24,59.48,41.413,2.186
2019-08-25,59.34,41.413,2.186
2019-08-26,60.68,41.413,2.186
2019-08-27,61.39,41.413,2.186
2019-08-28,60.73,41.413,2.186
2019-08-29,61.1,41.413,2.186
2019-08-30,60.72,41.413,2.186
2019-08-31,59.62,41.413,2.186
2019-09-01,59.81,41.413,2.186
2019-09-02,60.95,41.413,2.186
2019-09-03,61.62,41.413,2.186
2019-09-04,61.45,41.413,2.186
2019-09-05,61.12,41.413,2.186
2019-09-06,61.2,41.413,2.186
2019-09-07,60.5,41.413,2.186
2019-09-08,60.85,41.413,2.186
2019-09-09,61.32,41.413,2.186
2019-09-10,64.08,41.413,2.186
2019-09-11,61.62,41.413,2.186
2019-09-12,61.85,41.413,2.186
2019-09-13,61.21,41.413,2.186
2019-09-14,61.08,41.413,2.186
2019-09-15,60.45,41.413,2.186
2019-09-16,61.17,41.413,2.186
2019-09-17,60.51,41.413,2.186
2019-09-18,60.77,41.413,2.186
2019-09-19,60.85,41.413,2.186
2019-09-20,61.42,41.413,2.186
2019-09-21,61.68,41.413,2.186
2019-09-22,60.45,41.413,2.186
2019-09-23,61.88,41.413,2.186
2019-09-24,60.42,41.413,2.186
2019-09-25,61.04,41.413,2.186
2019-09-26,60.99,41.413,2.186
2019-09-27,61.71,41.413,2.186
2019-09-28,61.46,41.413,2.186
2019-09-29,60.61,41.413,2.186
2019-09-30,61.11,41.413,2.186
2019-10-01,61.11,41.413,2.186
2019-10-02,60.99,41.413,2.186
2019-10-03,61.26,41.413,2.186
2019-10-04,61.5,41.413,2.186
2019-10-05,61.94,41.413,2.186
2019-10-06,60.88,41.413,2.186
2019-10-07,61.33,41.413,2.186
2019-10-08,60.5,41.413,2.186
2019-10-09,61.78,41.413,2.186
2019-10-10,61.83,41.413,2.186
2019-10-11,61.76,41.413,2.186
2019-10-12,61.32,41.413,2.186
2019-10-13,61.43,41.413,2.186
2019-10-14,61.92,41.413,2.186
2019-10-15,62.74,41.413,2.186
2019-10-16,62.68,41.413,2.186
2019-10-17,61.08,41.413,2.186
2019-10-18,60.74,41.413,2.186
2019-10-19,61.0,41.413,2.186
2019-10-20,59.77,41.413,2.186
2019-10-21,61.74,41.413,2.186
2019-10-22,61.75,41.413,2.186
2019-10-23,62.94,41.413,2.186
2019-10-24,62.03,41.413,2.186
2019-10-25,62.1,41.413,2.186
2019-10-26,61.66,41.413,2.186
2019-10-27,61.09,41.413,2.186
2019-10-28,61.84,41.413,2.186
2019-10-29,61.87,41.413,2.186
2019-10-30,61.75,41.413,2.186
2019-10-31,61.85,41.413,2.186
2019-11-01,61.5,41.413,2.186
2019-11-02,60.75,41.413,2.186
2019-11-03,59.35,41.413,2.186
2019-11-04,60.82,41.413,2.186
2019-11-05,60.24,41.413,2.186
2019-11-06,61.65,41.413,2.186
2019-11-07,61.12,41.413,2.186
2019-11-08,61.33,41.413,2.186
2019-11-09,61.2,41.413,2.186
2019-11-10,61.35,41.413,2.186
2019-11-11,61.79,41.413,2.186
2019-11-12,60.95,41.413,2.186
2019-11-13,61.77,41.413,2.186
2019-11-14,62.42,41.413,2.186
2019-11-15,62.21,41.413,2.186
2019-11-16,61.79,41.413,2.186
2019-11-17,61.12,41.413,2.186
2019-11-18,61.6,41.413,2.186
2019-11-19,61.58,41.413,2.186
2019-11-20,61.63,41.413,2.186
2019-11-21,61.7,41.413,2.186
2019-11-22,62.48,41.413,2.186
2019-11-23,62.85,41.413,2.186
2019-11-24,61.59,41.413,2.186
2019-11-25,62.19,41.413,2.186
2019-11-26,61.9,41.413,2.186
2019-11-27,61.46,41.413,2.186
2019-11-28,61.2,41.413,2.186
2019-11-29,62.58,41.413,2.186
2019-11-30,63.09,41.413,2.186
2019-12-01,61.92,41.413,2.186
2019-12-02,62.78,41.413,2.186
2019-12-03,62.63,41.413,2.186
2019-12-04,64.75,41.413,2.186
2019-12-05,63.82,41.413,2.186
2019-12-06,63.1,41.413,2.186
2019-12-07,62.36,41.413,2.186
2019-12-08,62.0,41.413,2.186
2019-12-09,62.43,41.413,2.186
2019-12-10,62.2,41.413,2.186
2019-12-11,62.76,41.413,2.186
2019-12-12,62.42,41.413,2.186
2019-12-13,62.96,41.413,2.186
2019-12-14,63.16,41.413,2.186
2019-12-15,61.47,41.413,2.186
2019-12-16,62.27,41.413,2.186
2019-12-17,61.89,41.413,2.186
2019-12-18,62.35,41.413,2.186
2019-12-19,62.85,41.413,2.186
2019-12-20,63.36,41.413,2.186
2019-12-21,63.26,41.413,2.186
2019-12-22,62.25,41.413,2.186
2019-12-23,61.87,41.413,2.186
2019-12-24,62.49,41.413,2.186
2019-12-25,61.92,41.413,2.186
2019-12-26,61.03,41.413,2.186
2019-12-27,62.23,41.413,2.186
2019-12-28,62.49,41.413,2.186
2019-12-29,62.1,41.413,2.186
2019-12-30,62.39,41.413,2.186
2019-12-31,62.52,41.413,2.186
2019-07-01,65.38,41.382,2.136
2019-07-02,65.5,41.382,2.136
2019-07-03,65.15,41.382,2.136
2019-07-04,64.77,41.382,2.136
2019-07-05,65.15,41.382,2.136
2019-07-06,63.95,41.382,2.136
2019-07-07,63.02,41.382,2.136
2019-07-08,65.61,41.382,2.136
2019-07-09,65.1,41.382,2.136
2019-07-10,65.51,41.382,2.136
2019-07-11,64.56,41.382,2.136
2019-07-12,65.38,41.382,2.136
2019-07-13,63.82,41.382,2.136
2019-07-14,62.91,41.382,2.136
2019-07-15,65.08,41.382,2.136
2019-07-16,64.61,41.382,2.136
2019-07-17,65.1,41.382,2.136
2019-07-18,65.12,41.382,2.136
2019-07-19,65.57,41.382,2.136
2019-07-20,64.3,41.382,2.136
2019-07-21,62.77,41.382,2.136
2019-07-22,64.44,41.382,2.136
2019-07-23,64.2,41.382,2.136
2019-07-24,64.44,41.382,2.136
2019-07-25,64.68,41.382,2.136
2019-07-26,64.7,41.382,2.136
